CRM ID,Analysis Method,Element,Unit,Certified Value,1SD
OREAS 929,Borate Fusion XRF,K2O,wt.%,2.521666667,IND
OREAS 929,Borate Fusion XRF,P2O5,wt.%,0.123333333,IND
OREAS 929,Peroxide Fusion ICP,Al,wt.%,6.647277778,IND
OREAS 929,Peroxide Fusion ICP,Ho,ppm,0.880666667,IND
OREAS 929,Peroxide Fusion ICP,Sc,ppm,11.43133333,IND
OREAS 929,Peroxide Fusion ICP,Ba,ppm,346.53,IND
OREAS 929,Peroxide Fusion ICP,In,ppm,1.977333333,IND
OREAS 929,Peroxide Fusion ICP,Sm,ppm,6.198333333,IND
OREAS 929,Peroxide Fusion ICP,Be,ppm,< 5,IND
OREAS 929,Peroxide Fusion ICP,K,wt.%,2.277083333,IND
OREAS 929,Peroxide Fusion ICP,Sr,ppm,33.74083333,IND
OREAS 929,Peroxide Fusion ICP,Ca,wt.%,0.470333333,IND
OREAS 929,Peroxide Fusion ICP,La,ppm,41.4125,IND
OREAS 929,Peroxide Fusion ICP,Ta,ppm,1.126666667,IND
OREAS 929,Peroxide Fusion ICP,Cd,ppm,0.701333333,IND
OREAS 929,Peroxide Fusion ICP,Li,ppm,28.22611111,IND
OREAS 929,Peroxide Fusion ICP,Tb,ppm,0.805833333,IND
OREAS 929,Peroxide Fusion ICP,Ce,ppm,78.95166667,IND
OREAS 929,Peroxide Fusion ICP,Lu,ppm,0.401833333,IND
OREAS 929,Peroxide Fusion ICP,Th,ppm,15.507,IND
OREAS 929,Peroxide Fusion ICP,Cr,ppm,71.93233333,IND
OREAS 929,Peroxide Fusion ICP,Mg,wt.%,1.746757667,IND
OREAS 929,Peroxide Fusion ICP,Ti,wt.%,0.364777778,IND
OREAS 929,Peroxide Fusion ICP,Cs,ppm,5.923333333,IND
OREAS 929,Peroxide Fusion ICP,Mn,wt.%,0.107450122,IND
OREAS 929,Peroxide Fusion ICP,Tl,ppm,0.8345,IND
OREAS 929,Peroxide Fusion ICP,Dy,ppm,4.737833333,IND
OREAS 929,Peroxide Fusion ICP,Mo,ppm,< 2,IND
OREAS 929,Peroxide Fusion ICP,Tm,ppm,0.395833333,IND
OREAS 929,Peroxide Fusion ICP,Er,ppm,2.563333333,IND
OREAS 929,Peroxide Fusion ICP,Nb,ppm,13.07916667,IND
OREAS 929,Peroxide Fusion ICP,U,ppm,2.963666667,IND
OREAS 929,Peroxide Fusion ICP,Eu,ppm,1.259333333,IND
OREAS 929,Peroxide Fusion ICP,Nd,ppm,33.72816667,IND
OREAS 929,Peroxide Fusion ICP,V,ppm,79.34308333,IND
OREAS 929,Peroxide Fusion ICP,Ga,ppm,19.16133333,IND
OREAS 929,Peroxide Fusion ICP,Ni,ppm,< 20,IND
OREAS 929,Peroxide Fusion ICP,W,ppm,13.02883333,IND
OREAS 929,Peroxide Fusion ICP,Gd,ppm,5.323333333,IND
OREAS 929,Peroxide Fusion ICP,P,wt.%,0.092875,IND
OREAS 929,Peroxide Fusion ICP,Y,ppm,22.59583333,IND
OREAS 929,Peroxide Fusion ICP,Ge,ppm,2.464833333,IND
OREAS 929,Peroxide Fusion ICP,Pr,ppm,9.222,IND
OREAS 929,Peroxide Fusion ICP,Yb,ppm,2.348333333,IND
OREAS 929,Peroxide Fusion ICP,Hf,ppm,4.373,IND
OREAS 929,Peroxide Fusion ICP,Rb,ppm,141.2116667,IND
OREAS 929,Peroxide Fusion ICP,Zr,ppm,141.165,IND
OREAS 930,4-Acid Digestion,Au,ppm,< 0.1,IND
OREAS 930,4-Acid Digestion,Hf,ppm,2.62075,IND
OREAS 930,4-Acid Digestion,Sm,ppm,5.591666667,IND
OREAS 930,4-Acid Digestion,Ce,ppm,69.1905,IND
OREAS 930,4-Acid Digestion,Ho,ppm,0.675,IND
OREAS 930,4-Acid Digestion,Ta,ppm,1.00475,IND
OREAS 930,4-Acid Digestion,Cs,ppm,5.984944444,IND
OREAS 930,4-Acid Digestion,In,ppm,2.094125,IND
OREAS 930,4-Acid Digestion,Tb,ppm,0.647166667,IND
OREAS 930,4-Acid Digestion,Dy,ppm,3.478333333,IND
OREAS 930,4-Acid Digestion,Lu,ppm,0.310166667,IND
OREAS 930,4-Acid Digestion,Te,ppm,0.08475,IND
OREAS 930,4-Acid Digestion,Er,ppm,1.99,IND
OREAS 930,4-Acid Digestion,Nd,ppm,30.71666667,IND
OREAS 930,4-Acid Digestion,Tm,ppm,0.286666667,IND
OREAS 930,4-Acid Digestion,Eu,ppm,1.048333333,IND
OREAS 930,4-Acid Digestion,Pr,ppm,8.075333333,IND
OREAS 930,4-Acid Digestion,U,ppm,2.556625,IND
OREAS 930,4-Acid Digestion,Ga,ppm,18.52111111,IND
OREAS 930,4-Acid Digestion,Rb,ppm,136.2441667,IND
OREAS 930,4-Acid Digestion,Yb,ppm,1.957166667,IND
OREAS 930,4-Acid Digestion,Gd,ppm,4.178333333,IND
OREAS 930,4-Acid Digestion,Re,ppm,0.002166667,IND
OREAS 930,4-Acid Digestion,Ge,ppm,0.2,IND
OREAS 930,4-Acid Digestion,Sc,ppm,11.29916667,IND
OREAS 930,Aqua Regia Digestion,Au,ppm,0.00365,IND
OREAS 930,Aqua Regia Digestion,In,ppm,2.038833333,IND
OREAS 930,Aqua Regia Digestion,Tb,ppm,0.456333333,IND
OREAS 930,Aqua Regia Digestion,B,ppm,52.26033333,IND
OREAS 930,Aqua Regia Digestion,La,ppm,24.61620833,IND
OREAS 930,Aqua Regia Digestion,Te,ppm,0.111416667,IND
OREAS 930,Aqua Regia Digestion,Be,ppm,1.071555556,IND
OREAS 930,Aqua Regia Digestion,Li,ppm,20.99333333,IND
OREAS 930,Aqua Regia Digestion,Th,ppm,13.139625,IND
OREAS 930,Aqua Regia Digestion,Cd,ppm,0.7635,IND
OREAS 930,Aqua Regia Digestion,Lu,ppm,0.165,IND
OREAS 930,Aqua Regia Digestion,Tl,ppm,0.115555556,IND
OREAS 930,Aqua Regia Digestion,Ce,ppm,49.02641667,IND
OREAS 930,Aqua Regia Digestion,Nb,ppm,0.39825,IND
OREAS 930,Aqua Regia Digestion,U,ppm,1.654,IND
OREAS 930,Aqua Regia Digestion,Cs,ppm,1.868083333,IND
OREAS 930,Aqua Regia Digestion,Rb,ppm,18.09566667,IND
OREAS 930,Aqua Regia Digestion,Y,ppm,11.37688889,IND
OREAS 930,Aqua Regia Digestion,Ga,ppm,8.420555556,IND
OREAS 930,Aqua Regia Digestion,Re,ppm,< 0.001,IND
OREAS 930,Aqua Regia Digestion,Yb,ppm,1.115833333,IND
OREAS 930,Aqua Regia Digestion,Ge,ppm,0.110833333,IND
OREAS 930,Aqua Regia Digestion,Sc,ppm,3.532055556,IND
OREAS 930,Aqua Regia Digestion,Zr,ppm,22.03091667,IND
OREAS 930,Aqua Regia Digestion,Hf,ppm,0.643416667,IND
OREAS 930,Aqua Regia Digestion,Si,wt.%,29.01666667,IND
OREAS 930,Aqua Regia Digestion,Hg,ppm,0.048777778,IND
OREAS 930,Aqua Regia Digestion,Ta,ppm,0.01,IND
OREAS 930,Infrared Combustion,C,wt.%,0.0246,IND
OREAS 930,Borate Fusion XRF,Al2O3,wt.%,12.88666667,IND
OREAS 930,Borate Fusion XRF,MgO,wt.%,2.798333333,IND
OREAS 930,Borate Fusion XRF,Sr,ppm,< 20,IND
OREAS 930,Borate Fusion XRF,BaO,ppm,465.2083333,IND
OREAS 930,Borate Fusion XRF,MnO,wt.%,0.128333333,IND
OREAS 930,Borate Fusion XRF,TiO2,wt.%,0.555,IND
OREAS 930,Borate Fusion XRF,CaO,wt.%,0.63,IND
OREAS 930,Borate Fusion XRF,Na2O,wt.%,0.301666667,IND
OREAS 930,Borate Fusion XRF,V2O5,ppm,161.6666667,IND
OREAS 930,Borate Fusion XRF,Cr2O3,ppm,123.3333333,IND
OREAS 930,Borate Fusion XRF,Ni,ppm,21.66666667,IND
OREAS 930,Borate Fusion XRF,Zr,ppm,111.6666667,IND
OREAS 930,Borate Fusion XRF,K2O,wt.%,2.653333333,IND
OREAS 930,Borate Fusion XRF,P2O5,wt.%,0.126666667,IND
OREAS 930,Borate Fusion XRF,LOI,wt.%,3.971666667,IND
OREAS 930,Borate Fusion XRF,Sn,ppm,58.88888889,IND
OREAS 930,Peroxide Fusion ICP,Al,wt.%,6.760388889,IND
OREAS 930,Peroxide Fusion ICP,Ho,ppm,0.8985,IND
OREAS 930,Peroxide Fusion ICP,Sc,ppm,11.63183333,IND
OREAS 930,Peroxide Fusion ICP,Ba,ppm,365.36,IND
OREAS 930,Peroxide Fusion ICP,In,ppm,2.339333333,IND
OREAS 930,Peroxide Fusion ICP,Sm,ppm,6.2935,IND
OREAS 930,Peroxide Fusion ICP,Be,ppm,< 5,IND
OREAS 930,Peroxide Fusion ICP,K,wt.%,2.341735333,IND
OREAS 930,Peroxide Fusion ICP,Sr,ppm,34.68741667,IND
OREAS 930,Peroxide Fusion ICP,Ca,wt.%,0.469944444,IND
OREAS 930,Peroxide Fusion ICP,La,ppm,32.67416667,IND
OREAS 930,Peroxide Fusion ICP,Ta,ppm,1.125166667,IND
OREAS 930,Peroxide Fusion ICP,Cd,ppm,0.731833333,IND
OREAS 930,Peroxide Fusion ICP,Li,ppm,30.55244444,IND
OREAS 930,Peroxide Fusion ICP,Tb,ppm,0.783666667,IND
OREAS 930,Peroxide Fusion ICP,Ce,ppm,78.92833333,IND
OREAS 930,Peroxide Fusion ICP,Lu,ppm,0.396166667,IND
OREAS 930,Peroxide Fusion ICP,Th,ppm,15.7175,IND
OREAS 930,Peroxide Fusion ICP,Cr,ppm,95.7289,IND
OREAS 930,Peroxide Fusion ICP,Mg,wt.%,1.6639699,IND
OREAS 930,Peroxide Fusion ICP,Ti,wt.%,0.360666667,IND
OREAS 930,Peroxide Fusion ICP,Cs,ppm,6.28,IND
OREAS 930,Peroxide Fusion ICP,Mn,wt.%,0.104264509,IND
OREAS 930,Peroxide Fusion ICP,Tl,ppm,0.882833333,IND
OREAS 930,Peroxide Fusion ICP,Dy,ppm,4.746333333,IND
OREAS 930,Peroxide Fusion ICP,Mo,ppm,< 2,IND
OREAS 930,Peroxide Fusion ICP,Tm,ppm,0.392333333,IND
OREAS 930,Peroxide Fusion ICP,Er,ppm,2.522166667,IND
OREAS 930,Peroxide Fusion ICP,Nb,ppm,13.17733333,IND
OREAS 930,Peroxide Fusion ICP,U,ppm,3.052333333,IND
OREAS 930,Peroxide Fusion ICP,Eu,ppm,1.2345,IND
OREAS 930,Peroxide Fusion ICP,Nd,ppm,33.881,IND
OREAS 930,Peroxide Fusion ICP,V,ppm,83.48941667,IND
OREAS 930,Peroxide Fusion ICP,Ga,ppm,19.8875,IND
OREAS 930,Peroxide Fusion ICP,Ni,ppm,< 50,IND
OREAS 930,Peroxide Fusion ICP,W,ppm,14.231,IND
OREAS 930,Peroxide Fusion ICP,Gd,ppm,5.367333333,IND
OREAS 930,Peroxide Fusion ICP,P,wt.%,0.143,IND
OREAS 930,Peroxide Fusion ICP,Y,ppm,22.1175,IND
OREAS 930,Peroxide Fusion ICP,Ge,ppm,2.510833333,IND
OREAS 930,Peroxide Fusion ICP,Pr,ppm,9.252666667,IND
OREAS 930,Peroxide Fusion ICP,Yb,ppm,2.388333333,IND
OREAS 930,Peroxide Fusion ICP,Hf,ppm,4.478833333,IND
OREAS 930,Peroxide Fusion ICP,Rb,ppm,150.46,IND
OREAS 930,Peroxide Fusion ICP,Zr,ppm,146.6733333,IND
OREAS 931,4-Acid Digestion,Au,ppm,< 0.1,IND
OREAS 931,4-Acid Digestion,Hf,ppm,2.37575,IND
OREAS 931,4-Acid Digestion,Re,ppm,< 0.005,IND
OREAS 931,4-Acid Digestion,Ba,ppm,184.6329167,IND
OREAS 931,4-Acid Digestion,Ho,ppm,0.661666667,IND
OREAS 931,4-Acid Digestion,Sm,ppm,5.478333333,IND
OREAS 931,4-Acid Digestion,Cd,ppm,0.814666667,IND
OREAS 931,4-Acid Digestion,In,ppm,3.095388889,IND
OREAS 931,4-Acid Digestion,Ta,ppm,0.988222222,IND
OREAS 931,4-Acid Digestion,Ce,ppm,65.64908333,IND
OREAS 931,4-Acid Digestion,K,wt.%,2.006541667,IND
OREAS 931,4-Acid Digestion,Tb,ppm,0.618666667,IND
OREAS 931,4-Acid Digestion,Cs,ppm,5.978166667,IND
OREAS 931,4-Acid Digestion,Lu,ppm,0.285166667,IND
OREAS 931,4-Acid Digestion,Te,ppm,0.103416667,IND
OREAS 931,4-Acid Digestion,Dy,ppm,3.4,IND
OREAS 931,4-Acid Digestion,Mo,ppm,1.245833333,IND
OREAS 931,4-Acid Digestion,Tl,ppm,0.674333333,IND
OREAS 931,4-Acid Digestion,Er,ppm,1.918333333,IND
OREAS 931,4-Acid Digestion,Nd,ppm,29.67,IND
OREAS 931,4-Acid Digestion,Yb,ppm,1.8245,IND
OREAS 931,4-Acid Digestion,Ga,ppm,17.445,IND
OREAS 931,4-Acid Digestion,Pr,ppm,7.82,IND
OREAS 931,4-Acid Digestion,Zr,ppm,85.3875,IND
OREAS 931,4-Acid Digestion,Ge,ppm,0.24,IND
OREAS 931,4-Acid Digestion,Rb,ppm,128.2027778,IND
OREAS 931,Aqua Regia Digestion,Au,ppm,0.00585,IND
OREAS 931,Aqua Regia Digestion,Hg,ppm,0.121666667,IND
OREAS 931,Aqua Regia Digestion,Ta,ppm,0.01,IND
OREAS 931,Aqua Regia Digestion,B,ppm,56.85158333,IND
OREAS 931,Aqua Regia Digestion,In,ppm,2.92575,IND
OREAS 931,Aqua Regia Digestion,Tb,ppm,0.425833333,IND
OREAS 931,Aqua Regia Digestion,Be,ppm,0.531333333,IND
OREAS 931,Aqua Regia Digestion,La,ppm,23.56391667,IND
OREAS 931,Aqua Regia Digestion,Te,ppm,0.147583333,IND
OREAS 931,Aqua Regia Digestion,Cd,ppm,0.932083333,IND
OREAS 931,Aqua Regia Digestion,Li,ppm,19.84794444,IND
OREAS 931,Aqua Regia Digestion,Th,ppm,12.71341667,IND
OREAS 931,Aqua Regia Digestion,Ce,ppm,44.35891667,IND
OREAS 931,Aqua Regia Digestion,Lu,ppm,0.154166667,IND
OREAS 931,Aqua Regia Digestion,Tl,ppm,0.112833333,IND
OREAS 931,Aqua Regia Digestion,Cs,ppm,2.041666667,IND
OREAS 931,Aqua Regia Digestion,Nb,ppm,0.408833333,IND
OREAS 931,Aqua Regia Digestion,U,ppm,1.615166667,IND
OREAS 931,Aqua Regia Digestion,Ga,ppm,8.424583333,IND
OREAS 931,Aqua Regia Digestion,Rb,ppm,15.3065,IND
OREAS 931,Aqua Regia Digestion,Y,ppm,10.13933333,IND
OREAS 931,Aqua Regia Digestion,Ge,ppm,0.158333333,IND
OREAS 931,Aqua Regia Digestion,Re,ppm,0.0015,IND
OREAS 931,Aqua Regia Digestion,Yb,ppm,1.007333333,IND
OREAS 931,Aqua Regia Digestion,Hf,ppm,0.613916667,IND
OREAS 931,Aqua Regia Digestion,Sc,ppm,3.396166667,IND
OREAS 931,Aqua Regia Digestion,Zr,ppm,19.87875,IND
OREAS 931,Infrared Combustion,C,wt.%,0.051,IND
OREAS 931,Borate Fusion XRF,Al2O3,wt.%,11.88666667,IND
OREAS 931,Borate Fusion XRF,MgO,wt.%,2.575,IND
OREAS 931,Borate Fusion XRF,Sr,ppm,23.33333333,IND
OREAS 931,Borate Fusion XRF,BaO,ppm,446.6,IND
OREAS 931,Borate Fusion XRF,MnO,wt.%,0.13,IND
OREAS 931,Borate Fusion XRF,TiO2,wt.%,0.506666667,IND
OREAS 931,Borate Fusion XRF,CaO,wt.%,0.645,IND
OREAS 931,Borate Fusion XRF,Na2O,wt.%,0.281666667,IND
OREAS 931,Borate Fusion XRF,V2O5,ppm,146.6666667,IND
OREAS 931,Borate Fusion XRF,Cr2O3,ppm,111.6666667,IND
OREAS 931,Borate Fusion XRF,Ni,ppm,< 10,IND
OREAS 931,Borate Fusion XRF,Zr,ppm,96.66666667,IND
OREAS 931,Borate Fusion XRF,K2O,wt.%,2.371666667,IND
OREAS 931,Borate Fusion XRF,P2O5,wt.%,0.12,IND
OREAS 931,Borate Fusion XRF,LOI,wt.%,4.271666667,IND
OREAS 931,Borate Fusion XRF,Sn,ppm,64.44444444,IND
OREAS 931,Peroxide Fusion ICP,Al,wt.%,6.180666667,IND
OREAS 931,Peroxide Fusion ICP,Ho,ppm,0.825833333,IND
OREAS 931,Peroxide Fusion ICP,Sc,ppm,10.77133333,IND
OREAS 931,Peroxide Fusion ICP,Ba,ppm,322.66,IND
OREAS 931,Peroxide Fusion ICP,In,ppm,3.449666667,IND
OREAS 931,Peroxide Fusion ICP,Sm,ppm,5.795333333,IND
OREAS 931,Peroxide Fusion ICP,Be,ppm,< 5,IND
OREAS 931,Peroxide Fusion ICP,K,wt.%,2.105213333,IND
OREAS 931,Peroxide Fusion ICP,Sr,ppm,34.15241667,IND
OREAS 931,Peroxide Fusion ICP,Ca,wt.%,0.480855556,IND
OREAS 931,Peroxide Fusion ICP,La,ppm,40.02166667,IND
OREAS 931,Peroxide Fusion ICP,Ta,ppm,1.014333333,IND
OREAS 931,Peroxide Fusion ICP,Cd,ppm,0.765833333,IND
OREAS 931,Peroxide Fusion ICP,Li,ppm,26.39416667,IND
OREAS 931,Peroxide Fusion ICP,Tb,ppm,0.740666667,IND
OREAS 931,Peroxide Fusion ICP,Ce,ppm,73.81166667,IND
OREAS 931,Peroxide Fusion ICP,Lu,ppm,0.369166667,IND
OREAS 931,Peroxide Fusion ICP,Th,ppm,14.3715,IND
OREAS 931,Peroxide Fusion ICP,Cr,ppm,61.87366667,IND
OREAS 931,Peroxide Fusion ICP,Mg,wt.%,1.544774917,IND
OREAS 931,Peroxide Fusion ICP,Ti,wt.%,0.332944444,IND
OREAS 931,Peroxide Fusion ICP,Cs,ppm,6.073333333,IND
OREAS 931,Peroxide Fusion ICP,Mn,wt.%,0.105024821,IND
OREAS 931,Peroxide Fusion ICP,Tl,ppm,0.773833333,IND
OREAS 931,Peroxide Fusion ICP,Dy,ppm,4.347166667,IND
OREAS 931,Peroxide Fusion ICP,Mo,ppm,< 2,IND
OREAS 931,Peroxide Fusion ICP,Tm,ppm,0.365,IND
OREAS 931,Peroxide Fusion ICP,Er,ppm,2.3355,IND
OREAS 931,Peroxide Fusion ICP,Nb,ppm,11.95216667,IND
OREAS 931,Peroxide Fusion ICP,U,ppm,2.901833333,IND
OREAS 931,Peroxide Fusion ICP,Eu,ppm,1.216833333,IND
OREAS 931,Peroxide Fusion ICP,Nd,ppm,31.7035,IND
OREAS 931,Peroxide Fusion ICP,V,ppm,74.50983333,IND
OREAS 931,Peroxide Fusion ICP,Ga,ppm,18.84383333,IND
OREAS 931,Peroxide Fusion ICP,Ni,ppm,36.1915,IND
OREAS 931,Peroxide Fusion ICP,W,ppm,19.71983333,IND
OREAS 931,Peroxide Fusion ICP,Gd,ppm,4.961666667,IND
OREAS 931,Peroxide Fusion ICP,P,wt.%,0.121208333,IND
OREAS 931,Peroxide Fusion ICP,Y,ppm,21.2175,IND
OREAS 931,Peroxide Fusion ICP,Ge,ppm,2.597,IND
OREAS 931,Peroxide Fusion ICP,Pr,ppm,8.6635,IND
OREAS 931,Peroxide Fusion ICP,Yb,ppm,2.181666667,IND
OREAS 931,Peroxide Fusion ICP,Hf,ppm,4.067,IND
OREAS 931,Peroxide Fusion ICP,Rb,ppm,134.3066667,IND
OREAS 931,Peroxide Fusion ICP,Zr,ppm,132.1166667,IND
OREAS 931b,4-Acid Digestion,B,ppm,51.33333333,IND
OREAS 931b,4-Acid Digestion,Ba,ppm,581.1503355,IND
OREAS 931b,4-Acid Digestion,Hg,ppm,0.15515,IND
OREAS 931b,Aqua Regia Digestion,Ba,ppm,91.97885313,IND
OREAS 931b,Aqua Regia Digestion,Gd,ppm,2.896222222,IND
OREAS 931b,Aqua Regia Digestion,Pr,ppm,5.433722222,IND
OREAS 931b,Aqua Regia Digestion,Dy,ppm,1.677111111,IND
OREAS 931b,Aqua Regia Digestion,Ho,ppm,0.283822376,IND
OREAS 931b,Aqua Regia Digestion,Pt,ppb,< 5,IND
OREAS 931b,Aqua Regia Digestion,Er,ppm,0.665166667,IND
OREAS 931b,Aqua Regia Digestion,Nd,ppm,16.99666667,IND
OREAS 931b,Aqua Regia Digestion,Sm,ppm,3.833666667,IND
OREAS 931b,Aqua Regia Digestion,Eu,ppm,0.60225,IND
OREAS 931b,Aqua Regia Digestion,Pd,ppb,149.8333333,IND
OREAS 931b,Aqua Regia Digestion,Tm,ppm,0.090083333,IND
OREAS 931b,Borate Fusion XRF,Bi,ppm,212.061265,IND
OREAS 931b,Borate Fusion XRF,Mo,ppm,< 33,IND
OREAS 931b,Borate Fusion XRF,Sn,ppm,< 160,IND
OREAS 931b,Borate Fusion XRF,Ce,ppm,< 80,IND
OREAS 931b,Borate Fusion XRF,Na2O,wt.%,0.15425855,IND
OREAS 931b,Borate Fusion XRF,SrO,ppm,51.44444444,IND
OREAS 931b,Borate Fusion XRF,Cl,ppm,< 331.815,IND
OREAS 931b,Borate Fusion XRF,Nb,ppm,< 59.95051,IND
OREAS 931b,Borate Fusion XRF,Ta,ppm,< 80,IND
OREAS 931b,Borate Fusion XRF,Co,ppm,< 60,IND
OREAS 931b,Borate Fusion XRF,Nd,ppm,< 90,IND
OREAS 931b,Borate Fusion XRF,Th,ppm,< 44,IND
OREAS 931b,Borate Fusion XRF,Cr2O3,ppm,128.9202778,IND
OREAS 931b,Borate Fusion XRF,Ni,ppm,201.0916667,IND
OREAS 931b,Borate Fusion XRF,TOT_XRF,wt.%,99.91666667,IND
OREAS 931b,Borate Fusion XRF,F,ppm,< 3000,IND
OREAS 931b,Borate Fusion XRF,Pb,ppm,136.2154573,IND
OREAS 931b,Borate Fusion XRF,U,ppm,< 42,IND
OREAS 931b,Borate Fusion XRF,Ga,ppm,< 70,IND
OREAS 931b,Borate Fusion XRF,Pr,ppm,< 80,IND
OREAS 931b,Borate Fusion XRF,V2O5,ppm,281.85975,IND
OREAS 931b,Borate Fusion XRF,Gd,ppm,< 90,IND
OREAS 931b,Borate Fusion XRF,Rb,ppm,139.8010699,IND
OREAS 931b,Borate Fusion XRF,W,ppm,< 80,IND
OREAS 931b,Borate Fusion XRF,Hf,ppm,< 80,IND
OREAS 931b,Borate Fusion XRF,Sb,ppm,< 170,IND
OREAS 931b,Borate Fusion XRF,Y,ppm,< 39,IND
OREAS 931b,Borate Fusion XRF,La,ppm,< 170,IND
OREAS 931b,Borate Fusion XRF,Sm,ppm,< 170,IND
OREAS 931b,Borate Fusion XRF,ZrO2,ppm,45.03333333,IND
OREAS 931b,Borate / Peroxide Fusion ICP,Ag,ppm,17.17777778,IND
OREAS 931b,Borate / Peroxide Fusion ICP,Na,wt.%,0.080365974,IND
OREAS 931b,Borate / Peroxide Fusion ICP,Zr,ppm,82.19502917,IND
OREAS 931b,Borate / Peroxide Fusion ICP,Cd,ppm,0.638888889,IND
OREAS 931b,Borate / Peroxide Fusion ICP,Ni,ppm,21.86679576,IND
OREAS 931b,Borate / Peroxide Fusion ICP,Hf,ppm,2.294541667,IND
OREAS 931b,Borate / Peroxide Fusion ICP,Te,ppm,< 1,IND
OREAS 931b,Thermogravimetry,LOI1000,wt.%,5.211460417,IND
OREAS 931b,Infrared Combustion,C,wt.%,0.679192095,IND
OREAS 932,4-Acid Digestion,Au,ppm,< 0.1,IND
OREAS 932,4-Acid Digestion,Ge,ppm,0.301666667,IND
OREAS 932,4-Acid Digestion,Sm,ppm,4.911666667,IND
OREAS 932,4-Acid Digestion,Ba,ppm,91.00775,IND
OREAS 932,4-Acid Digestion,Hf,ppm,2.119708333,IND
OREAS 932,4-Acid Digestion,Ta,ppm,0.862055556,IND
OREAS 932,4-Acid Digestion,Ce,ppm,59.39220833,IND
OREAS 932,4-Acid Digestion,Ho,ppm,0.598333333,IND
OREAS 932,4-Acid Digestion,Tb,ppm,0.549,IND
OREAS 932,4-Acid Digestion,Cs,ppm,5.957722222,IND
OREAS 932,4-Acid Digestion,In,ppm,4.962958333,IND
OREAS 932,4-Acid Digestion,Te,ppm,0.167916667,IND
OREAS 932,4-Acid Digestion,Dy,ppm,3.018333333,IND
OREAS 932,4-Acid Digestion,Lu,ppm,0.254083333,IND
OREAS 932,4-Acid Digestion,Tl,ppm,0.624333333,IND
OREAS 932,4-Acid Digestion,Er,ppm,1.7,IND
OREAS 932,4-Acid Digestion,Nd,ppm,26.79666667,IND
OREAS 932,4-Acid Digestion,U,ppm,2.233708333,IND
OREAS 932,4-Acid Digestion,Eu,ppm,0.93,IND
OREAS 932,4-Acid Digestion,Pr,ppm,7.0005,IND
OREAS 932,4-Acid Digestion,Yb,ppm,1.621833333,IND
OREAS 932,4-Acid Digestion,Ga,ppm,15.83333333,IND
OREAS 932,4-Acid Digestion,Rb,ppm,111.5014167,IND
OREAS 932,4-Acid Digestion,Gd,ppm,3.698333333,IND
OREAS 932,4-Acid Digestion,Re,ppb,< 5,IND
OREAS 932,Aqua Regia Digestion,Au,ppm,0.0116,IND
OREAS 932,Aqua Regia Digestion,In,ppm,4.706583333,IND
OREAS 932,Aqua Regia Digestion,Ta,ppm,0.01,IND
OREAS 932,Aqua Regia Digestion,B,ppm,62.59641667,IND
OREAS 932,Aqua Regia Digestion,La,ppm,21.44441667,IND
OREAS 932,Aqua Regia Digestion,Tb,ppm,0.385333333,IND
OREAS 932,Aqua Regia Digestion,Be,ppm,0.511083333,IND
OREAS 932,Aqua Regia Digestion,Li,ppm,18.34166667,IND
OREAS 932,Aqua Regia Digestion,Te,ppm,0.148333333,IND
OREAS 932,Aqua Regia Digestion,Cd,ppm,1.051,IND
OREAS 932,Aqua Regia Digestion,Lu,ppm,0.1445,IND
OREAS 932,Aqua Regia Digestion,Th,ppm,11.56658333,IND
OREAS 932,Aqua Regia Digestion,Ce,ppm,39.49425,IND
OREAS 932,Aqua Regia Digestion,Nb,ppm,0.447416667,IND
OREAS 932,Aqua Regia Digestion,Tl,ppm,0.1265,IND
OREAS 932,Aqua Regia Digestion,Cs,ppm,2.4645,IND
OREAS 932,Aqua Regia Digestion,P,wt.%,0.048892433,IND
OREAS 932,Aqua Regia Digestion,U,ppm,1.569,IND
OREAS 932,Aqua Regia Digestion,Ga,ppm,8.101666667,IND
OREAS 932,Aqua Regia Digestion,Rb,ppm,16.20583333,IND
OREAS 932,Aqua Regia Digestion,V,ppm,25.387375,IND
OREAS 932,Aqua Regia Digestion,Ge,ppm,0.240833333,IND
OREAS 932,Aqua Regia Digestion,Re,ppb,0.833333333,IND
OREAS 932,Aqua Regia Digestion,Y,ppm,9.416222222,IND
OREAS 932,Aqua Regia Digestion,Hf,ppm,0.588666667,IND
OREAS 932,Aqua Regia Digestion,Sc,ppm,3.154666667,IND
OREAS 932,Aqua Regia Digestion,Yb,ppm,0.946166667,IND
OREAS 932,Aqua Regia Digestion,Hg,ppm,0.129111111,IND
OREAS 932,Aqua Regia Digestion,Si,wt.%,10.53666667,IND
OREAS 932,Aqua Regia Digestion,Zr,ppm,19.11916667,IND
OREAS 932,Infrared Combustion,C,wt.%,0.027833333,IND
OREAS 932,Borate Fusion XRF,Al2O3,wt.%,10.68166667,IND
OREAS 932,Borate Fusion XRF,MgO,wt.%,2.29,IND
OREAS 932,Borate Fusion XRF,Sr,ppm,38.33333333,IND
OREAS 932,Borate Fusion XRF,BaO,ppm,372.1666667,IND
OREAS 932,Borate Fusion XRF,MnO,wt.%,0.12,IND
OREAS 932,Borate Fusion XRF,TiO2,wt.%,0.446666667,IND
OREAS 932,Borate Fusion XRF,CaO,wt.%,0.611666667,IND
OREAS 932,Borate Fusion XRF,Na2O,wt.%,0.246666667,IND
